Country code,Country name,Year,EnergyUse_perCapita,CO2_Emissions,GDP,Population
GUY,Guyana,2005,663.32991617922,1514.471,824880550.343965,746235.0
GUY,Guyana,2006,668.1624596931,1525.472,1458449635.41684,748321.0
GUY,Guyana,2007,666.606227702022,1525.472,1740335165.85998,750068.0
HIC,High income,1990,4649.31165313137,10605543.0629947,18207044285005.1,978884198.0
HIC,High income,1991,4675.21342731842,11763151.9460281,19226040281248.7,986686521.384591
HIC,High income,1992,4704.73986101642,11821713.9321519,20645929448806.8,992658017.109082
HIC,High income,1993,4744.00372493485,12122350.9277385,20824579519265.0,1000503809.62362
HIC,High income,1994,4803.43621307824,12251534.4463261,22328241925572.1,1007714782.88313
HIC,High income,1995,4875.34421797835,12327909.9118634,24699190886401.9,1016509624.0
HIC,High income,1996,4991.07148719747,12637718.6326749,24867579810582.9,1023256947.96015
HIC,High income,1997,4999.49621901077,12744117.4388426,24470477048437.1,1030040570.78493
HIC,High income,1998,4996.0395196127,12658000.4687839,24548886093879.7,1036479809.23989
HIC,High income,1999,5062.97609357739,12631659.8015618,25828553018829.9,1042858110.00036
HIC,High income,2000,5147.58990206857,12883981.2745903,26342111281125.3,1049546481.62107
HIC,High income,2001,5120.18217319362,12800476.6932043,26088740476589.8,1056575301.64863
HIC,High income,2002,5130.2000421936,12896363.4825047,27230708946475.8,1063913021.06663
HIC,High income,2003,5159.55468466127,13132316.1910647,30541423776468.5,1071239147.13632
HIC,High income,2004,5242.69297931338,13347825.396706,33979475722051.9,1078970903.74351
HIC,High income,2005,5235.26770060053,13387488.8787345,35863751780669.0,1086778569.66312
HIC,High income,2006,5203.07529712433,13353377.1819163,37858917379903.0,1094983285.0
HIC,High income,2007,5189.05450140392,13422816.7508701,41462360403548.9,1103840539.0
HIC,High income,2008,5097.54494482514,13284694.5075709,44091433965324.7,1112556749.0
HKG,"Hong Kong SAR, China",1990,1517.70812516434,27660.181,76887034659.8203,5704500.0
HKG,"Hong Kong SAR, China",1991,1545.33883866481,28892.293,88833354780.5945,5752000.0
HKG,"Hong Kong SAR, China",1992,1840.09292302388,33428.372,104002325280.971,5800500.0
HKG,"Hong Kong SAR, China",1993,1763.72275885443,35129.86,119958117890.383,5901000.0
HKG,"Hong Kong SAR, China",1994,1777.6117572986,31429.857,135542184265.01,6035400.0
HKG,"Hong Kong SAR, China",1995,1729.97758321015,31620.541,144229968760.099,6156100.0
HKG,"Hong Kong SAR, China",1996,1627.40393131847,29365.336,158965769143.744,6435500.0
HKG,"Hong Kong SAR, China",1997,1530.14115544049,30854.138,176312232926.107,6489300.0
HKG,"Hong Kong SAR, China",1998,1988.06500909272,39233.233,166908762265.45,6543700.0
HKG,"Hong Kong SAR, China",1999,2401.1485658064,42753.553,163283016435.707,6606500.0
HKG,"Hong Kong SAR, China",2000,2009.29377344336,40582.689,169121013113.141,6665000.0
HKG,"Hong Kong SAR, China",2001,2106.68096450859,37971.785,166593107869.851,6714300.0
HKG,"Hong Kong SAR, China",2002,1956.56321822037,36952.359,163780952482.717,6744100.0
HKG,"Hong Kong SAR, China",2003,2021.73827776787,40065.642,158572061514.753,6730800.0
HKG,"Hong Kong SAR, China",2004,1888.11424780718,38415.492,165886363636.364,6783500.0
HKG,"Hong Kong SAR, China",2005,1858.72614923971,40549.686,177771729813.132,6813200.0
HKG,"Hong Kong SAR, China",2006,1943.90937860028,38554.838,189931598257.772,6857100.0
HKG,"Hong Kong SAR, China",2007,2070.1915996477,39962.966,207087259792.559,6925900.0
HKG,"Hong Kong SAR, China",2008,2026.23930521519,38573.173,215365875584.322,6977700.0
HND,Honduras,1990,486.68922880954,2592.569,3048896180.84276,4889311.0
HND,Honduras,1991,477.518195813953,2698.912,3068462060.1236,5026843.0
HND,Honduras,1992,484.662115855949,3076.613,3419474978.86812,5165380.0
HND,Honduras,1993,482.42448147535,2849.259,3481990761.34498,5303798.0
HND,Honduras,1994,488.202325770752,3336.97,3432356578.82219,5440691.0
HND,Honduras,1995,506.535937747473,3879.686,3911053180.39625,5575099.0
HND,Honduras,1996,496.858815355189,3960.36,4034037162.16216,5706605.0
HND,Honduras,1997,530.744959350415,4158.378,4663193916.34981,5835607.0
HND,Honduras,1998,557.664353292835,4649.756,5202215657.31167,5963008.0
HND,Honduras,1999,480.061128074712,4741.431,5372543554.00697,6090164.0
HND,Honduras,2000,480.809809861485,5031.124,7105541205.28211,6218151.0
HND,Honduras,2001,507.999499627557,5713.186,7566501475.58873,6347272.0
HND,Honduras,2002,521.767187313056,6090.887,7776438040.83046,6477525.0
HND,Honduras,2003,551.76593355733,6769.282,8233948656.82348,6609337.0
HND,Honduras,2004,571.38838236498,7367.003,8871111446.50878,6743128.0
HND,Honduras,2005,580.992850521489,7620.026,9757258851.2592,6879243.0
HND,Honduras,2006,562.076352185431,7308.331,10917599271.8174,7017769.0
HND,Honduras,2007,649.256113333778,9035.488,12392440366.1688,7158819.0
HND,Honduras,2008,629.952968350792,8672.455,13969292165.0345,7302742.0
HRV,Croatia,1992,1502.64966442953,16442.828,10240621326.3685,4470000.0
HRV,Croatia,1993,1491.71875,16428.16,10902601513.8856,4640000.0
HRV,Croatia,1994,1478.29010752688,16875.534,14578386962.3208,4650000.0
HRV,Croatia,1995,1509.87234953952,17612.601,22045607399.2506,4669000.0
HRV,Croatia,1996,1610.08411214953,18518.35,23341405840.2341,4494000.0
HRV,Croatia,1997,1705.62751531059,19295.754,23501676219.6864,4572000.0
HRV,Croatia,1998,1788.87158409242,20417.856,25106400615.7183,4501000.0
HRV,Croatia,1999,1749.5248133509,20491.196,23044198487.5935,4554000.0
HRV,Croatia,2000,1760.11319475825,19644.119,21492679530.9826,4426000.0
HRV,Croatia,2001,1790.07545045045,20714.883,23052044812.5637,4440000.0
HRV,Croatia,2002,1856.86441441441,21877.322,26524896398.2367,4440000.0
HRV,Croatia,2003,1984.68355855856,23542.14,34143409062.0433,4440000.0
HRV,Croatia,2004,1990.02095066456,23047.095,41003558915.6986,4439000.0
HRV,Croatia,2005,2004.78815848717,23105.767,44821408830.9352,4442000.0
HRV,Croatia,2006,2014.5204954955,23175.44,49855078905.4096,4440000.0
HRV,Croatia,2007,2102.60504959423,24367.215,59319467680.8188,4436000.0
HRV,Croatia,2008,2048.75597654488,23303.785,69911233237.787,4434000.0
HTI,Haiti,1991,214.254701637307,997.424,3476346281.35777,7273530.0
HTI,Haiti,1992,218.015754260374,909.416,2111405825.68328,7422881.0
HTI,Haiti,1993,206.494910975075,663.727,1806285587.04556,7573160.0
HTI,Haiti,1994,185.955682363952,300.694,2124933516.02791,7724690.0
HTI,Haiti,1995,214.93915191349,942.419,2695499730.33928,7877569.0
HTI,Haiti,1996,241.984247070713,1092.766,2970865202.66312,8031903.0
HTI,Haiti,1997,250.142661646149,1422.796,3242667331.21432,8187204.0
HTI,Haiti,1998,245.676667146554,1232.112,3757500381.22703,8342233.0
HTI,Haiti,1999,244.460209916992,1331.121,4088703119.65814,8495358.0
HTI,Haiti,2000,232.528945258682,1367.791,3664503845.56892,8645371.0
HTI,Haiti,2001,233.618189223733,1569.476,3507981945.53618,8791931.0
HTI,Haiti,2002,258.434121387959,1826.166,3214632478.63248,8935252.0
HTI,Haiti,2003,244.39211983958,1734.491,2826481071.96147,9075399.0
HTI,Haiti,2004,248.326700051256,1987.514,3660678111.75362,9212634.0
HTI,Haiti,2005,276.504392409242,2075.522,4154243480.64401,9347262.0
HTI,Haiti,2006,279.367338964226,2119.526,4879740567.54908,9479136.0
HTI,Haiti,2007,289.030190395894,2398.218,5971284337.50737,9608453.0
HTI,Haiti,2008,284.842587537072,2434.888,6407707284.45521,9736332.0
HUN,Hungary,1990,2762.42511558718,62991.726,33056134799.4621,10373988.0
HUN,Hungary,1991,2634.77037422639,63435.433,33429035926.9419,10373400.0
HUN,Hungary,1992,2419.67498223851,58716.004,37254463739.3708,10369341.0
HUN,Hungary,1993,2483.32371391536,60124.132,38595683505.4069,10357522.0
HUN,Hungary,1994,2410.77870768237,58066.945,41521516338.2112,10343355.0
HUN,Hungary,1995,2505.06222065812,60054.459,44656306509.3463,10328965.0
HUN,Hungary,1996,2569.69774143512,62702.033,45162689435.2971,10311238.0
HUN,Hungary,1997,2526.08593996435,61807.285,45723577830.62,10290486.0
HUN,Hungary,1998,2501.77566606958,60853.865,47049233137.1801,10266570.0
HUN,Hungary,1999,2490.75655944354,60362.487,48044272335.9396,10237530.0
HUN,Hungary,2000,2448.29203804418,57256.538,47885455753.5844,10210971.0
HUN,Hungary,2001,2512.04319849982,57021.85,53190345128.496,10187576.0
HUN,Hungary,2002,2520.11023557558,56031.76,66502083791.1556,10158608.0
HUN,Hungary,2003,2580.16346626188,59009.364,84326267609.8198,10129552.0
HUN,Hungary,2004,2588.01040372821,57311.543,102076243243.799,10107146.0
HUN,Hungary,2005,2734.49551480039,57879.928,110195442987.236,10087065.0
HUN,Hungary,2006,2713.61860402309,57227.202,112790698227.102,10071370.0
HUN,Hungary,2007,2657.98923604136,55848.41,137897144101.935,10055780.0
HUN,Hungary,2008,2635.70516910024,54638.3,155443541077.615,10038188.0
IDN,Indonesia,1990,549.661178052856,149565.929,114426498044.996,184345939.0
IDN,Indonesia,1991,565.993391367808,179730.671,128167999846.519,187451800.0
IDN,Indonesia,1992,579.914111750844,202576.081,139116270052.446,190512441.0
IDN,Indonesia,1993,626.515644065948,218600.871,158006849878.9,193525648.0
IDN,Indonesia,1994,620.43354956352,221413.46,176892148243.49,196488446.0
IDN,Indonesia,1995,676.883738898759,224941.114,202132032844.159,199400339.0
IDN,Indonesia,1996,692.8955486192,253290.691,227369671349.349,202257039.0
IDN,Indonesia,1997,704.951112989077,278658.997,215748854646.704,205063468.0
IDN,Indonesia,1998,679.5953933387,210210.775,95445548017.3549,207839287.0
IDN,Indonesia,1999,725.925087517839,237595.931,140001352527.221,210610776.0
IDN,Indonesia,2000,729.591856124779,258120.13,165021047883.451,213395411.0
IDN,Indonesia,2001,740.055465059795,289065.943,160446947638.313,216203499.0
IDN,Indonesia,2002,760.175639129107,303506.589,195660611033.849,219026365.0
IDN,Indonesia,2003,752.143997431293,311885.684,234772458818.096,221839235.0
IDN,Indonesia,2004,795.143508093271,333733.67,256836883304.553,224606531.0
IDN,Indonesia,2005,797.969935967678,336311.571,285868610016.591,227303175.0
IDN,Indonesia,2006,816.530555927704,338134.07,364570525997.054,229918547.0
IDN,Indonesia,2007,810.078588156178,368617.841,432105253653.315,232461746.0
IDN,Indonesia,2008,816.352793908814,406028.575,510226662255.498,234951154.0
IND,India,1990,372.851830750487,690576.774,317466616135.72,849515000.0
IND,India,1991,380.237682480699,737851.738,267523504823.545,866530000.0
IND,India,1992,388.103150015688,783634.233,245553170107.802,882821000.0
IND,India,1993,389.693102301827,814297.687,276037365895.65,899329000.0
IND,India,1994,397.566309598044,864931.623,323506143586.02,915697000.0
IND,India,1995,412.243109699843,920046.633,356298991324.313,932180000.0
IND,India,1996,418.103624320818,1002224.103,388343910827.918,948758852.890549
IND,India,1997,426.968060607118,1043939.895,410915167039.78,965428183.114848
IND,India,1998,429.917531900739,1071911.771,416252442323.143,982182462.141349
IND,India,1999,448.784606341533,1144390.026,450476199267.528,999016010.49748
IND,India,2000,450.048089274482,1186663.202,460182031503.095,1015923000.0
IND,India,2001,449.894203817706,1203843.097,477848859030.569,1032473426.104
IND,India,2002,455.356051530235,1226791.183,507189954396.398,1048640720.5863
IND,India,2003,459.880757723353,1281913.527,599461389810.148,1064398611.55152
IND,India,2004,480.341371372805,1346595.74,721573248762.032,1079721193.94537
IND,India,2005,491.427852433301,1411127.606,834035801005.139,1094583000.0
IND,India,2006,509.095704524135,1504364.748,951339358745.926,1109811147.4504
IND,India,2007,530.373658781287,1612383.567,1242426253335.13,1124786997.09709
IND,India,2008,543.020423539192,1742697.746,1213782569748.83,1139964931.64188
IRL,Ireland,1990,2848.87129899024,30417.765,47852276158.4743,3505800.0
IRL,Ireland,1991,2840.68865757155,33109.343,48319942438.9531,3525700.0
IRL,Ireland,1992,2785.1258065425,31253.841,54270256540.8385,3549100.0
IRL,Ireland,1993,2828.41832009654,31286.844,50872394991.2961,3563300.0
IRL,Ireland,1994,2961.82485226986,32691.305,55414618700.7481,3570700.0
IRL,Ireland,1995,2946.8122868256,32892.99,67101825431.8182,3608841.0
IRL,Ireland,1996,3131.30245690046,35008.849,74057237196.3206,3637510.0
IRL,Ireland,1997,3248.16509628975,36552.656,81180205000.0,3674171.0
IRL,Ireland,1998,3425.26616776596,38140.467,88007645411.0127,3712696.0
IRL,Ireland,1999,3539.83822247127,40098.645,96292879615.3846,3754786.0
IRL,Ireland,2000,3600.08977250449,40949.389,96754681824.2123,3805174.0
IRL,Ireland,2001,3739.78666110744,43780.313,104819388536.913,3866243.0
IRL,Ireland,2002,3695.39162150456,43457.617,122777745866.742,3931947.0
IRL,Ireland,2003,3587.53050465642,42694.881,158022711467.269,3996521.0
IRL,Ireland,2004,3579.24821547114,43211.928,185436542613.598,4070262.0
IRL,Ireland,2005,3470.47390883562,43211.928,201852365461.623,4159914.0
IRL,Ireland,2006,3456.01983503198,43112.919,222473595430.419,4260341.0
IRL,Ireland,2007,3451.6837654762,44411.037,259189260141.137,4356931.0
IRL,Ireland,2008,3367.08006425223,43604.297,263652850517.45,4425683.0
IRN,"Iran, Islamic Rep.",1990,1236.8235088736,227185.318,116035029649.097,54870583.0
IRN,"Iran, Islamic Rep.",1993,1416.90443380103,229678.878,60088309490.6234,57940444.0
IRN,"Iran, Islamic Rep.",1994,1539.19571872542,296744.641,67128216022.6715,58808655.0
IRN,"Iran, Islamic Rep.",1995,1564.40362899721,284918.566,90829495171.4392,59757114.0
IRN,"Iran, Islamic Rep.",1996,1557.42248800745,286645.723,110573439131.013,60815686.0
IRN,"Iran, Islamic Rep.",1997,1518.96570341436,290617.084,105298720965.1,61955730.0
IRN,"Iran, Islamic Rep.",1998,1710.79096913958,316176.074,102661888397.335,63133032.0
IRN,"Iran, Islamic Rep.",1999,2055.00706482515,316671.119,104656040167.701,64278307.0
IRN,"Iran, Islamic Rep.",2000,1978.10643971788,339241.504,101286514977.457,65342319.0
IRN,"Iran, Islamic Rep.",2001,2079.60063608717,357085.126,115438386681.929,66313553.0
IRN,"Iran, Islamic Rep.",2002,2111.11510670951,375211.107,116420833373.676,67212850.0
IRN,"Iran, Islamic Rep.",2003,2148.84304600407,412317.48,135409681532.108,68061695.0
IRN,"Iran, Islamic Rep.",2004,2320.29908036226,442471.221,163226579221.096,68893323.0
IRN,"Iran, Islamic Rep.",2005,2524.81845245039,458866.378,192014940324.054,69732007.0
IRN,"Iran, Islamic Rep.",2006,2590.22754017216,492349.755,222880533511.287,70582086.0
IRN,"Iran, Islamic Rep.",2007,2736.97627193696,506346.694,286057933325.518,71435498.0
IRN,"Iran, Islamic Rep.",2008,2862.74582496597,538403.608,338187289004.755,72289291.0
IRQ,Iraq,1997,1118.39527154909,68308.876,10113863358.2597,22206596.926684
IRQ,Iraq,1998,1109.03052038264,72371.912,10468730246.9136,22887832.691243
IRQ,Iraq,1999,1045.74674306203,72283.904,17942362576.0649,23589966.847773
IRQ,Iraq,2000,1043.82681811883,72445.252,25857106735.7513,24313640.5
IRQ,Iraq,2001,1121.4884730482,85342.091,18936094867.8072,24937728.4493926
IRQ,Iraq,2002,1133.28040816755,87259.932,18969591211.0373,25577835.6275214
IRQ,Iraq,2004,1244.93589614495,98979.664,25755086058.7475,26907762.9649292
IRQ,Iraq,2005,1216.59536294037,97527.532,31316963994.5652,27598437.4285714
IRQ,Iraq,2006,1226.56392279098,100853.501,45080072236.609,28432903.7826617
IRQ,Iraq,2007,1128.74442015772,100494.135,56989916307.9866,29292601.0614342
IRQ,Iraq,2008,1138.90431017221,102936.357,86530068728.5223,30178292.1471278
ISL,Iceland,1990,8196.54631083203,2071.855,6372905073.10779,254800.0
ISL,Iceland,1991,7948.08527131783,2024.184,6807365897.52239,258000.0
ISL,Iceland,1992,7791.27920337036,1892.172,6976080330.65779,261100.0
ISL,Iceland,1993,8264.77634571645,1991.181,6126456175.15147,263800.0
ISL,Iceland,1994,8209.08270676692,2009.516,6294803496.77744,266000.0
ISL,Iceland,1995,8404.87313432836,1939.843,7018100153.49728,268000.0
ISL,Iceland,1996,8838.02962962963,2211.201,7330965239.09774,270000.0
ISL,Iceland,1997,8923.94852941176,2104.858,7422994705.53972,272000.0
ISL,Iceland,1998,9409.61313868613,2101.191,8291725774.15186,274000.0
ISL,Iceland,1999,10665.963963964,2068.188,8742600398.42235,277500.0
ISL,Iceland,2000,11031.2064056939,2163.53,8697298234.45609,281000.0
ISL,Iceland,2001,11362.3052631579,2101.191,7922983042.27064,285000.0
ISL,Iceland,2002,11404.875,2170.864,8907207933.08438,288000.0
ISL,Iceland,2003,11305.9605348144,2167.197,10967706061.8702,289521.0
ISL,Iceland,2004,11531.6871751679,2233.203,13233600471.2808,292074.0
ISL,Iceland,2005,11729.269311909,2203.867,16301846837.0019,296734.0
ISL,Iceland,2006,13690.2153517983,2233.203,16651142958.6634,303782.0
ISL,Iceland,2007,15709.1370688714,2339.546,20428033904.2073,311566.0
ISL,Iceland,2008,16541.7750949864,2229.536,16863767020.3041,317414.0
ISR,Israel,1990,2462.52381974249,33534.715,52490325648.2309,4660000.0
ISR,Israel,1991,2326.41200242473,34315.786,59170288069.8687,4949000.0
ISR,Israel,1992,2582.81573296896,41499.439,65771216221.0222,5123000.0
ISR,Israel,1993,2636.86390420072,45148.104,65925582472.9926,5261000.0
ISR,Israel,1994,2740.56936469717,47120.95,74669718186.6171,5399000.0
ISR,Israel,1995,2798.57060414788,54234.93,96064819727.2782,5545000.0
ISR,Israel,1996,2803.60523541813,54399.945,105370179506.027,5692000.0
ISR,Israel,1997,2883.23029472241,63402.43,108389866534.253,5836000.0
ISR,Israel,1998,2887.95059454028,62779.04,109886581932.054,5971000.0
ISR,Israel,1999,2739.6053877551,62155.65,110790638717.837,6125000.0
ISR,Israel,2000,2901.71442200668,62691.032,124749221298.408,6289000.0
ISR,Israel,2001,2974.99534089144,65749.31,123059181586.894,6439000.0
ISR,Israel,2002,2922.800304414,63145.74,113010257925.619,6570000.0
ISR,Israel,2003,2968.33535136105,65122.253,118903844887.025,6689700.0
ISR,Israel,2004,2891.64708474078,63200.745,126842927264.614,6809000.0
ISR,Israel,2005,2919.92510930578,59211.049,134246880570.41,6930100.0
ISR,Israel,2006,2964.01037753236,65778.646,145843619552.045,7053700.0
ISR,Israel,2007,2990.87756437933,36816.68,166989605900.538,7180100.0
ISR,Israel,2008,3052.8415061296,37663.757,202101449275.362,7308800.0
ITA,Italy,1990,2583.89901091345,424183.892,1133406604072.4,56719000.0
ITA,Italy,1991,2645.66722429092,433974.782,1195264703137.19,56758650.0
ITA,Italy,1992,2627.31206308712,432959.023,1265800120974.08,56797650.0
ITA,Italy,1993,2611.94774139911,422680.422,1020989390919.16,56832750.0
ITA,Italy,1994,2578.41587554853,412163.466,1053924224303.55,56844650.0
ITA,Italy,1995,2799.3249141102,437623.447,1126041431118.51,56846100.0
ITA,Italy,1996,2796.03357555379,428294.599,1259602980298.66,56862800.0
ITA,Italy,1997,2834.21729608499,432302.63,1192322069122.33,56893800.0
ITA,Italy,1998,2912.71702545819,441752.489,1217086529497.04,56910950.0
ITA,Italy,1999,2957.04458153371,437018.392,1200821526741.96,56921550.0
ITA,Italy,2000,3011.87553337571,446156.556,1097344131195.87,56948600.0
ITA,Italy,2001,3021.06397429305,447054.971,1117358481431.77,56980700.0
ITA,Italy,2002,3016.16618320637,449284.507,1218921247882.55,57157400.0
ITA,Italy,2003,3114.72676250962,468349.24,1507171243792.33,57604650.0
ITA,Italy,2004,3128.30892148386,470490.768,1727825472922.22,58175300.0
